salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
103446.01142529015,0.0,39,0,12,7,79837.6034963715,18,294504.7464285174,1
92475.0881158472,0.0,53,0,7,8,0.0,23,152554.94029722983,0
22322.520926147536,68884.73084430023,70,2,19,3,257459.9196522447,22,306407.0796423634,1
73127.26891939141,61998.58536569093,41,3,2,1,926295.9362395034,10,323968.48246865376,0
92220.23376432544,0.0,34,2,20,5,393030.3814497978,25,469666.465855298,1
133887.69393256865,0.0,48,3,3,8,0.0,30,143104.75109142202,0
111396.66568475528,0.0,76,1,5,8,0.0,27,54601.593909346106,1
105497.08443390454,0.0,51,3,20,2,713968.8926922218,30,217059.61411976904,0
110914.05842005568,0.0,31,0,7,6,148102.50631178851,14,69800.63721347468,1
45128.07059273527,84551.68656223557,49,3,13,7,76507.80979703869,15,224668.90327887607,0
29299.161313069235,16848.307208985476,21,3,6,6,289103.9597852646,6,363422.523707684,1
125063.86662915316,0.0,42,2,20,4,576041.9600431159,23,174102.7498303559,0
51717.76811584504,77020.59256429464,22,4,20,0,582568.1499483887,15,404987.0661549744,1
45722.23688195445,44172.059384830376,40,1,15,3,325543.8431131187,16,312507.59898258944,0
35780.838096304695,38965.41067664378,28,3,6,7,94907.14331930732,12,409350.9838491128,1
58005.94220662319,14723.592346104724,50,2,12,0,874946.1127515794,21,427878.1240189232,0
70763.7740465851,74923.94210237748,32,1,2,8,0.0,15,79973.30595937218,1
65683.72384682998,72385.50995905219,50,3,6,8,0.0,10,324829.4845172388,0
78598.4523875883,0.0,33,2,8,0,973405.0403973768,29,494527.7043401132,1
113727.17612215264,0.0,51,0,3,3,444211.7484717646,25,33579.269973007365,0
77510.89999307191,0.0,60,0,15,6,125516.59414560186,9,436278.8851205618,1
102361.6619506119,0.0,52,1,4,4,517113.8002642997,12,444811.154625883,0
145011.4508184196,0.0,80,1,19,1,362701.90757952654,1,492647.0404009816,1
138171.22366683494,0.0,52,0,4,6,194118.77174726815,5,226416.50636232123,0
51083.53763166064,48153.58087997645,31,4,3,1,1043266.2752894616,9,428583.4797192107,1
108181.29939702735,0.0,58,3,8,0,578851.3697159522,12,350816.39644447545,0
39521.87369783295,40648.7392262708,26,3,4,3,405284.3156722423,16,200811.17634803624,1
36269.03743576988,74851.46725553565,59,2,2,8,0.0,22,81924.07215283804,0
47690.04471744731,13684.816575735,27,4,3,7,142908.4644312595,18,405971.06578777614,1
70288.40763759578,42114.686022695794,57,1,19,5,234437.5190631521,5,112733.6031860317,0
20234.299586625355,21958.728856576254,38,4,17,2,537016.8849394764,7,264854.48300116655,1
80136.69679521333,0.0,43,4,11,1,369228.1715566012,21,223191.47526781828,0
39097.98295320218,82309.64674400388,77,0,20,3,272752.02903206344,18,3160.2643963538067,1
111358.99072569076,0.0,47,0,17,1,685335.5962091178,3,89417.09166390993,0
130119.54315990796,0.0,26,4,3,0,538968.0861525333,24,73474.34243419144,1
43950.28235300305,70376.76505802585,46,0,12,6,286801.2466123973,8,393286.166868844,0
112101.38566117494,0.0,79,3,14,1,1025309.9264194708,23,411688.8020728692,1
68010.91942647487,45264.66886836417,42,4,10,8,0.0,7,392953.4674167046,0
144118.55675244925,0.0,64,4,20,0,986900.3779637908,27,440979.7371317967,1
94106.83588173032,0.0,44,3,17,5,336392.6472669648,17,76376.57338568431,0
88286.28216063786,0.0,66,4,3,1,537427.9252658325,25,26099.617996056422,1
36457.54213386373,49749.64433868082,40,4,13,4,570491.4158229872,17,423465.04019589606,0
149915.97164767078,0.0,39,2,15,7,99289.7014850797,14,25457.33827435648,1
113618.68690729691,0.0,46,2,4,6,264089.492599708,27,182687.28799301505,0
28223.468424380404,41614.38500745054,35,4,14,0,634281.1902911138,30,278638.82601623144,1
95183.6843723709,0.0,46,0,16,3,579843.0214614412,11,397910.104000965,0
115188.07711549276,0.0,72,1,11,6,210945.7768396072,22,117832.84046945792,1
136334.9214517872,0.0,56,4,8,7,94052.2384464759,16,342852.1089360813,0
128106.43868833246,0.0,38,2,2,8,0.0,15,283787.83563077456,1
72377.78208013545,54493.75625034016,45,0,9,1,988615.096874651,20,131330.68878945682,0
22168.443872364347,25081.68503035061,76,0,9,2,855433.4265451179,7,121527.21712865822,1
141229.58381854382,0.0,55,4,4,5,158989.75997890683,5,476627.2786487664,0
41004.99416526561,45480.611500159706,67,3,6,0,650709.5756866027,26,401372.36595396354,1
97675.81775009684,0.0,49,4,3,1,998855.3690012646,30,439431.11077888095,0
129119.98843368802,0.0,35,0,7,5,261013.76768438605,8,85829.49180246546,1
20903.48120028294,35466.751649048354,57,3,8,4,243537.55385373344,14,180799.0200939638,0
83907.65611736978,0.0,20,1,18,8,0.0,14,487729.7432069202,1
30695.482229616868,72320.25613386005,45,1,7,4,210261.90678295295,5,195592.19562696017,0
39137.60515600779,17951.30801008541,36,1,11,7,67423.37889580347,7,322312.3892775384,1
38018.86700269093,32704.49763869384,51,1,10,8,0.0,1,230417.35764597196,0
37129.69667627981,19716.60041816176,37,2,12,0,697940.1830658779,20,153308.72615303326,1
63366.51837997344,29120.36966205129,47,4,16,2,791327.2275113212,23,125633.07738249774,0
89998.00744306725,0.0,26,4,5,4,297378.2045828258,2,213162.6903867711,1
83726.69397634779,0.0,54,1,6,5,322657.7403015016,7,173806.36750328066,0
79383.87657693523,0.0,32,0,4,1,616888.4255056059,23,209847.09112050745,1
80650.5520968006,0.0,58,2,8,2,706229.908252399,8,55272.77470686731,0
132703.85320221953,0.0,67,1,15,1,433691.4751541335,12,307744.3435594261,1
92831.4833178646,0.0,43,3,18,1,1004775.8706115518,16,51954.82499375776,0
65711.14956034254,54057.407661016936,20,1,4,3,557487.7200334698,20,9758.263292978463,1
112950.8632804156,0.0,50,2,19,2,541243.3636039586,8,497783.4908918938,0
72558.45707741071,40987.73489197162,79,3,17,8,0.0,20,19997.79303257848,1
117262.08076251025,0.0,50,3,4,5,442843.6364187785,1,299409.45266539685,0
52333.13977745853,65770.92277555907,27,3,3,2,406076.1739213055,26,142760.56621886962,1
25883.25105969772,35867.68852621429,50,3,6,3,313842.38258010417,26,318819.5896269064,0
21524.64025033901,68662.86656692086,68,4,10,7,60593.88650343815,27,83875.57977788596,1
23332.44376472757,56290.131156339965,50,1,3,8,0.0,29,367832.0572367517,0
141552.0525330478,0.0,67,3,5,3,530040.9011854451,1,298446.35006030696,1
66869.39236958636,12275.727415375208,43,0,15,8,0.0,6,356670.4215402096,0
119138.8345416283,0.0,21,0,8,0,685172.8224862812,23,11570.295483235072,1
131130.82562429697,0.0,53,2,18,3,675883.1483025141,23,321823.07534370635,0
91046.16800079933,0.0,63,3,9,4,563039.832163501,6,343698.3519678627,1
147934.01375658187,0.0,50,2,11,3,381499.4064287192,16,331732.6834740729,0
129657.93593617211,0.0,31,2,18,0,1149903.2977086124,6,74723.6718459311,1
103242.7255736992,0.0,59,0,4,7,69963.00553007783,17,304251.4817971549,0
125565.91534418533,0.0,66,3,2,4,273149.77198119205,30,200238.3527648051,1
107857.11354153616,0.0,52,0,7,0,1188913.9564440092,26,275465.860261545,0
27426.973842646537,28784.96218932352,30,1,20,3,556279.3721585908,6,266108.6171151951,1
92527.2901013202,0.0,58,4,5,7,71720.5697761769,4,167009.71291008277,0
108371.86481615888,0.0,69,0,13,1,1025837.124240952,1,264815.15893623733,1
56186.15659609442,41289.72700739848,54,1,8,2,886813.1380643513,17,371482.0114096241,0
84384.41405129398,0.0,39,4,15,3,611873.9605204033,29,190316.7318105977,1
124928.0048016772,0.0,55,0,3,5,427115.81424717896,17,413726.295580696,0
63580.8233225644,27867.179737009435,66,2,10,4,464339.4091121911,10,295225.5808518295,1
52422.03025246231,13522.295448320234,48,4,12,3,520823.576200492,19,249855.96066286383,0
105872.55310370676,0.0,69,1,5,1,879223.9574601089,18,304827.7938192534,1
32041.94076284012,63226.77923516697,40,4,10,3,631052.4287554373,23,135478.24846451572,0
57063.50220329091,71597.34289930682,34,3,9,8,0.0,28,178777.26058577065,1
124112.40385740672,0.0,49,0,7,8,0.0,10,272295.1853924984,0
125897.7971967902,0.0,79,1,10,8,0.0,17,259790.8244471991,1
110337.46956846688,0.0,42,4,15,5,213691.85605001883,7,104092.57058033532,0
46732.85833708677,68948.53723108557,73,0,10,7,130413.99691115656,26,31542.542221207783,1
29339.394510124235,83778.72635524,59,3,9,6,114236.45656797005,10,252401.90448766956,0
86186.85147102588,0.0,77,4,4,1,866187.3664815463,10,249367.3304547032,1
103220.11647143796,0.0,48,3,1,8,0.0,24,199057.57568709968,0
69307.28508610924,38158.42104455358,25,1,16,3,259657.8812602811,26,173140.42571378153,1
136886.19094169512,0.0,51,2,19,8,0.0,21,198271.4515431261,0
81746.3862604585,0.0,77,1,5,3,499076.8665748462,27,369674.6820355298,1
111322.58188626832,0.0,47,3,12,3,561005.7649550677,15,475521.088822639,0
32087.927862546258,23349.41108930397,62,0,19,5,321097.3985705422,27,137058.94215497046,1
117651.06669189814,0.0,41,2,15,0,843607.8775110863,3,214287.6194204847,0
118431.16693228112,0.0,72,0,13,2,784196.9042727908,18,236769.1640091097,1
87934.26685423769,0.0,43,2,13,7,132680.12931839324,15,101089.8899510182,0
60473.44474157646,28329.61015765756,31,1,2,0,781911.6485352701,19,123465.24550713084,1
145401.42516270152,0.0,47,3,18,5,284125.6988050376,3,264014.1110716397,0
127504.73986332156,0.0,72,0,20,2,540895.067321929,13,453327.4891922999,1
57053.96605092008,25694.143089635774,48,1,13,6,283728.98357232835,8,365159.40733180696,0
79026.28812655527,0.0,73,4,9,6,106714.2536837436,6,55114.01572005287,1
57974.62550907928,69085.31642384408,47,3,4,6,215779.86303084597,27,205473.14403740608,0
148795.07628932802,0.0,61,1,8,1,1006397.0546092548,14,370188.22658832814,1
122163.13527108502,0.0,44,2,2,2,724620.5772904464,19,344363.68263577897,0
139858.56970587774,0.0,75,4,3,1,915763.2371669844,20,353428.2982426907,1
128865.83983638488,0.0,48,3,9,7,129776.97580026956,11,165893.79027621937,0
89900.16754220748,0.0,78,1,3,2,869594.3316788877,28,380327.740160342,1
144178.70501377113,0.0,55,0,20,8,0.0,3,430227.095181166,0
73818.57782045825,17062.74210761288,74,4,17,6,275695.0708812005,12,253342.7000110382,1
27043.5301532443,47900.01552076175,45,4,12,6,137794.19543974067,23,396247.5130265731,0
132413.9754188037,0.0,21,2,19,1,583025.7716779468,9,198335.93744512263,1
102187.82657516716,0.0,46,1,10,0,917800.5303375812,23,461690.5160520744,0
23231.414493293996,70933.6899759199,20,1,17,1,927510.4984547056,1,197820.41348835465,1
49094.50686191626,83134.3553769048,54,3,20,6,237593.1826102626,4,240147.85095847468,0
37194.335199730296,45388.03831615767,77,1,20,7,74086.05273546874,18,226293.33234381693,1
55145.65755450178,46892.37153416791,55,3,15,4,510937.1743821693,10,400043.96434400266,0
113821.03829463792,0.0,69,3,14,4,295676.362475968,12,363675.0565501891,1
131573.8276799608,0.0,46,2,11,3,666685.2996995767,4,232009.9442854545,0
49525.54589461356,70363.95774799306,72,1,10,4,316658.613660792,12,86995.72216411089,1
112047.58308496788,0.0,45,0,4,4,426900.7169345018,24,49139.9008887668,0
133332.4706939111,0.0,62,0,6,8,0.0,20,373572.8038030313,1
123860.82988889638,0.0,51,1,12,2,422260.7188234836,28,59678.31094144982,0
77617.54922084993,0.0,76,3,12,5,253554.96952361733,12,436002.91890697007,1
86450.2865956428,0.0,49,0,18,3,537598.7461614024,3,17322.048439114446,0
105131.09543541416,0.0,37,1,8,0,573350.1024200261,23,244183.76172193824,1
97312.39257464738,0.0,44,4,17,6,140950.04240693542,14,44541.53870923322,0
64268.7191419082,61481.62807187487,78,1,8,4,340816.4664696988,15,133072.31216272785,1
29759.54616954014,79702.5215688736,58,0,6,3,471000.2164528315,8,58895.63460073683,0
78448.24758191113,0.0,74,0,1,5,230783.00027951287,7,41223.32379402838,1
109603.86616897544,0.0,56,4,1,6,143268.3926201913,30,115326.39965977232,0
146944.6585211258,0.0,74,4,8,5,221232.78594654467,3,439701.0060563596,1
22592.15390215428,53931.02124262911,53,2,7,3,640697.8934415275,17,498923.9180223992,0
136323.49706391623,0.0,77,1,1,6,249240.08970162107,8,127761.23336975992,1
44309.2722965462,13146.02157953676,40,3,18,6,263212.3337931336,13,380933.0250983678,0
116867.8068970923,0.0,37,2,2,8,0.0,26,447292.1282727098,1
141967.12528893494,0.0,49,2,12,2,786936.3527910555,3,85193.12338076835,0
122785.44089103826,0.0,79,0,8,4,471313.6005716253,1,388717.2128358006,1
115189.70173506573,0.0,41,3,12,5,416146.4507946865,5,87688.58819731395,0
95543.46189654726,0.0,67,3,15,1,467583.8665098421,27,348316.63140059984,1
135956.5890143282,0.0,57,2,19,7,58297.65383271999,25,224990.136057364,0
30160.91755316077,10812.992245199795,31,0,11,3,575368.8968254629,7,152431.8948146922,1
62741.507298291865,14830.739031887038,42,3,4,6,291587.10798335285,21,419074.7589960904,0
73527.04928657289,56753.53617985176,64,0,17,8,0.0,20,329943.8673919758,1
77388.94923088055,0.0,48,4,12,0,1135769.665579182,12,10972.551494186966,0
134529.736065559,0.0,30,2,9,2,653749.2549164507,19,227949.04032407803,1
86585.9308658625,0.0,47,2,11,6,267446.977340755,17,383492.2318165286,0
143556.01184185626,0.0,36,0,1,8,0.0,8,420494.8221104527,1
28546.738795996356,31482.56658837444,55,2,13,2,756664.6830319937,2,462478.8936829224,0
135747.22196574102,0.0,78,2,8,1,815973.9184785148,9,73585.31683632969,1
105203.86563398794,0.0,56,2,14,3,726993.4147706886,15,194383.39074134623,0
46587.3566556508,59945.60042743068,61,0,19,7,109935.60739257892,2,327635.9402485925,1
43623.16678524212,71997.8396429962,56,1,14,4,220513.73901128556,5,237356.5413748269,0
143483.90618171814,0.0,73,1,18,7,97183.87378534314,7,295877.0085249,1
34064.016068148325,13894.669771994231,50,0,6,4,458831.346460755,4,328252.2932238036,0
29241.80900301918,34324.80382348111,68,2,10,7,107627.67152596956,21,217959.62139254183,1
58833.49937746637,79781.85049538454,47,2,1,2,737285.9655795778,5,443108.20489832776,0
76360.75137956352,0.0,21,3,11,3,672520.6775046957,27,193176.9353388753,1
47293.57056728789,74039.43812956572,48,4,12,5,426790.237736538,5,368167.7750086408,0
89226.36812022292,0.0,62,3,16,8,0.0,5,177199.64763152786,1
50199.68368979567,48822.025219202784,41,1,10,2,376904.03932835866,29,450368.2965456382,0
141453.25959056453,0.0,36,1,8,2,826597.5152901902,16,206281.9220550288,1
83733.79917978856,0.0,55,2,14,2,493443.0345119379,13,153172.03987506966,0
123232.1056928362,0.0,75,3,14,0,740919.2463032756,10,455817.50617407984,1
92744.79264629653,0.0,59,3,10,2,459254.715900744,1,119682.11695599229,0
60643.21019026577,13465.375106276908,37,2,5,5,421224.80441908375,13,312261.20987422665,1
54563.731644422216,45974.755234124765,52,4,10,1,579973.4206528321,15,164369.2012385824,0
136809.23460897943,0.0,27,0,17,1,608803.5429973871,15,256247.71052295857,1
89567.30690628778,0.0,40,0,9,1,528384.3608751517,24,349148.58526321006,0
69871.51541430588,83813.03203902976,67,3,3,4,252104.8926101671,22,409202.303252905,1
20344.40451047928,55852.66198636204,48,1,18,4,329274.9844638166,27,38343.96482114888,0
65789.21749974701,15885.044717469562,64,4,20,5,438018.43269824405,8,398443.2357883426,1
32758.484299885396,34278.13515703908,56,0,9,0,529137.6338084562,24,486428.4252280623,0
49245.64823873875,25739.194963269845,26,3,6,1,787158.5086165343,21,142216.31530000383,1
63749.15531677227,26709.27814996308,56,3,4,3,612354.673398533,5,101485.85266861242,0
52410.28485412699,77316.81290901695,68,4,15,5,177980.0281758466,2,318106.8093064746,1
37862.00726257575,76139.99382708846,55,0,5,3,465685.1925610682,16,232044.31741431003,0
22276.62684819901,34799.132670169,27,0,4,4,494995.71064399567,11,145759.5589554241,1
96570.5716452984,0.0,40,2,4,7,108789.44919385572,8,315634.74746322824,0
75707.93580592918,0.0,37,3,20,3,398596.08573433344,4,65229.97269121783,1
105102.76316266516,0.0,57,4,18,5,219326.7311427836,21,166753.74980959945,0
23426.35143325418,10415.30769190227,38,1,2,1,795371.2175626018,23,294058.8238615231,1
129182.1695115624,0.0,45,0,16,3,305516.4837832125,13,300139.4490871114,0
116483.69646237572,0.0,61,0,4,1,577188.94190982,22,221870.990342636,1
89291.6252671357,0.0,44,4,11,3,674455.9739151748,17,381769.9183494064,0
69266.35261387471,80577.4600638482,71,2,11,3,687988.065491123,27,424233.7637291758,1
74562.66535323448,55940.56954393166,42,0,17,2,717859.8891656443,7,26150.460120686224,0
30146.92898286632,62243.10516875377,66,2,4,6,251749.50085806652,23,24349.73229016696,1
93755.71001820642,0.0,43,1,18,4,246482.15579057505,19,283991.9492886513,0
89421.13127404609,0.0,67,1,3,4,402521.7458076544,5,493033.62415489263,1
55503.13431370795,18288.746344447067,40,4,13,7,97195.13945459489,12,484352.9355983867,0
122943.292148381,0.0,37,4,19,8,0.0,27,3876.985004055977,1
105856.06733496216,0.0,48,4,14,2,547463.6355181265,25,344905.14996343467,0
106570.85251957829,0.0,29,1,19,1,626614.0962335875,17,237707.2897681908,1
74950.11391579013,18181.19074039245,58,1,12,7,141303.5878313824,10,254344.12864253804,0
144574.1950799158,0.0,61,4,17,6,183177.46722610053,16,60365.812939650095,1
90991.69810993868,0.0,52,3,1,7,113875.41139081486,28,465828.86340011423,0
53028.41899024504,70909.34279862723,71,3,2,1,631946.4622915837,19,201055.61111994792,1
61532.78221918046,35676.59020418007,50,4,17,6,197035.1153449029,5,432601.87824821705,0
132696.25811346684,0.0,79,1,11,6,233019.6091672693,25,413826.2340482483,1
109952.74381326442,0.0,46,3,4,8,0.0,1,406848.4578167181,0
59029.479188433535,39306.92646015351,73,1,1,1,1030667.5717625538,14,430094.7275926543,1
74165.68774815778,27061.49459795615,53,2,10,6,298714.1514111298,5,350023.2543620168,0
140333.83671568113,0.0,77,1,11,2,524420.5539545316,27,113966.56638808368,1
72598.97673211117,38713.06434122824,56,3,13,8,0.0,10,429416.9690509439,0
145019.39285102827,0.0,72,2,5,4,544601.0394157716,5,63873.24667259403,1
129621.63622629188,0.0,40,1,6,3,424240.05495308887,4,213020.7082699744,0
57989.33726741957,84801.03491878444,62,4,12,4,591133.0914420496,20,439990.0321460392,1
93760.37715100637,0.0,51,1,7,6,233775.82169247745,10,411535.6501369445,0
125643.89863943668,0.0,74,3,1,5,299233.5185899576,6,257782.39038847483,1
53298.32137520407,38284.3167087966,47,1,8,5,218232.1965367889,4,314286.2473209154,0
43722.151563300446,11356.268787014997,65,2,10,7,55867.19658846404,15,497084.3543770176,1
43446.16118181769,10189.575230574488,47,4,1,8,0.0,4,124904.3719931337,0
61723.71890174642,50339.48766771835,61,2,18,4,446422.381571122,4,317050.6202608858,1
88781.72410695448,0.0,48,2,11,5,433872.59080249147,8,157614.12701172812,0
73077.63545380914,57698.51416055247,29,3,16,6,254144.1872463349,30,351980.5988764702,1
125010.9861294412,0.0,59,0,11,3,529811.9580541023,22,85692.55057988124,0
144054.83795863163,0.0,31,1,18,2,721256.561110945,17,453139.04644312063,1
113728.21219032802,0.0,52,0,16,8,0.0,30,487259.46808945993,0
146644.698398554,0.0,68,3,11,2,872086.197568886,22,181495.66136916267,1
149926.91886051858,0.0,41,3,15,2,711140.4879941341,23,141751.7521334008,0
30428.160825158346,23284.4825113479,78,0,4,0,607333.6216068522,2,137645.61105110712,1
40565.95543894895,44497.778004969376,41,3,18,2,799969.3186318036,9,411366.5555087769,0
101915.9558534166,0.0,74,0,17,0,543986.6728632107,11,394843.6312582883,1
32462.18117071225,56982.800912307466,53,3,11,0,1043595.2200690116,7,353189.7563185732,0
43528.538611821,36351.34096485492,74,2,19,1,396660.9979777504,8,390728.8065805869,1
23847.496421737123,60669.37797766206,56,4,10,2,336040.31914568995,14,41252.68235339264,0
131052.78120704264,0.0,66,0,6,8,0.0,24,1007.6563277078844,1
26821.79356490848,68391.23124243855,51,0,2,4,203330.8477579098,7,405358.54919274943,0
35877.21396235903,30226.956719460683,63,3,3,5,260843.57153985457,15,177237.80214079688,1
119502.41856893049,0.0,49,4,7,5,172072.53953935328,18,348968.7927925664,0
74963.34069402335,26858.56367289627,31,3,5,1,724832.2572404023,6,104363.98878992633,1
116570.8868345234,0.0,57,3,15,6,245381.2210692558,6,325496.79826139635,0
108595.61515957797,0.0,77,1,13,0,553009.1271407304,28,424886.7955938795,1
130227.54189730616,0.0,53,4,9,8,0.0,8,407589.7540981917,0
42890.75565670143,11676.972888528877,67,0,8,7,58667.332292946594,12,320140.2693657594,1
78555.87031676322,0.0,49,2,17,6,119248.10620048545,28,447969.8040062628,0
119163.83451793942,0.0,69,0,9,3,684257.4347556763,10,205425.03195857487,1
54791.44714107148,58234.94010183902,56,1,4,7,95293.58435809347,20,51178.12817539558,0
73634.11303607325,47899.34430946634,37,0,9,3,273584.5352683488,20,244366.90377613297,1
118960.10865992268,0.0,57,4,4,8,0.0,13,245556.6852466169,0
145558.19333359398,0.0,24,0,11,4,435712.2628688424,9,234192.207557747,1
121376.92302607418,0.0,53,0,12,5,327942.9002326557,6,367862.0887714792,0
125769.02703592004,0.0,32,3,19,4,572100.4448372608,23,136600.31017474784,1
147004.3295608374,0.0,41,1,20,0,941845.446937905,18,372360.9075693903,0
56187.57441077561,73940.44042935109,25,3,5,2,439844.851892464,12,418653.4503026093,1
36874.76019755532,25482.91031048708,41,4,16,3,578292.0552393665,13,270734.8882788367,0
48181.04543652518,43966.90200080596,26,2,20,4,340728.99836562376,5,227288.3803556498,1
49839.82300927271,31464.83816835085,51,2,1,4,215989.6488957227,2,13427.58299690594,0
28944.61148197653,32504.949249489742,63,0,6,4,312146.6898597836,28,279967.3632828367,1
32170.8258226598,74693.79674294134,48,0,14,7,72369.56106601591,30,383660.9416231259,0
132492.77039400907,0.0,30,0,13,7,102679.71399148557,5,111112.25057596184,1
83173.24808033607,0.0,49,3,4,8,0.0,28,458205.29144728207,0
61938.24752143565,75777.63043302861,37,1,19,5,292438.0359071728,3,54445.34522342603,1
111473.43577796934,0.0,49,2,14,2,545392.4945181543,15,1970.629801625989,0
28616.609485042944,21554.218073778204,64,0,5,1,820605.4529417572,14,339433.50240852084,1
99626.42650846714,0.0,58,3,19,4,411259.4295015789,24,342553.3379986318,0
100626.09392753756,0.0,26,4,15,6,128988.39685734242,21,203853.04259324423,1
140250.4917300216,0.0,40,0,8,2,831523.760428097,13,68419.85034466119,0
21415.135574974956,62785.10776088297,75,2,12,8,0.0,20,425607.80898115033,1
45924.90256153577,80742.62157775738,54,0,18,5,390718.26922921184,4,356279.6013556737,0
100373.2006139224,0.0,31,1,14,7,113225.79162126644,11,53820.62161656858,1
32421.411118135667,16646.167894975573,47,4,12,1,934982.5649044396,1,15773.305143412186,0
91402.3322416908,0.0,37,1,10,0,658373.5046507104,4,396952.20406183216,1
66496.41753066318,68272.39338062998,41,3,14,5,411218.5250665576,10,361321.5313534699,0
86506.2472137021,0.0,69,0,20,7,109876.21653269242,26,190913.74204527785,1
80704.65871133034,0.0,51,0,8,1,367004.4809106549,14,54633.91051475092,0
24216.620595376728,56538.97355792144,76,4,14,8,0.0,12,396852.5325397347,1
26388.043085443405,22806.56006097063,53,0,18,2,324926.38648700947,11,220780.9630455614,0
139733.14980753942,0.0,63,1,6,2,759866.4169100848,3,370037.9204604583,1
69786.14470722454,50881.53504292931,54,2,4,5,297781.4352723117,26,410882.24431720254,0
37728.12994452459,55560.16952523323,36,2,8,2,485699.7683154928,8,469505.8065688098,1
115738.2779518783,0.0,56,0,7,8,0.0,17,401670.4000777595,0
82822.55140210834,0.0,22,1,14,7,148769.28666170963,17,452534.667487167,1
71229.94540303509,63683.9918836948,57,1,7,4,225944.1420545581,21,433920.8966724541,0
94601.1437842829,0.0,27,4,1,0,541440.8679209865,21,65426.44037703066,1
119335.90480565428,0.0,47,4,2,8,0.0,22,478049.6666142863,0
58546.02957946447,24326.51719897016,63,0,19,1,699472.7498065991,18,251315.8750731808,1
24635.516382578546,71309.5825773858,47,3,20,3,496755.85966102494,19,211997.5014061154,0
114658.32667428572,0.0,63,4,12,8,0.0,6,36906.98692442512,1
118054.03306959374,0.0,52,1,5,3,621920.0530414031,8,92771.48521716104,0
110354.4441484142,0.0,62,2,7,2,319171.56062281854,9,189312.31372919472,1
43757.22928990699,17772.01120956909,41,3,11,4,345031.05511250923,6,21801.0114434391,0
101509.36233438263,0.0,32,4,2,1,947398.9157495084,30,393714.4023611013,1
52096.57771618633,76093.58943637963,44,2,9,7,134480.34155790403,2,442549.6048938428,0
81202.87776031735,0.0,80,1,8,1,884543.4321241963,4,396739.0238283391,1
107084.896147854,0.0,55,3,19,1,781745.1644813418,14,442319.0210584239,0
110562.5947293105,0.0,73,2,8,2,626139.8515165027,21,211494.8977409604,1
89848.3909916319,0.0,53,2,12,6,297890.5441234249,7,377182.9344085125,0
62900.47565558768,48964.8946251138,27,1,18,0,636346.3514484721,8,62572.94283634856,1
54967.64364718648,77689.35120783823,42,0,1,1,666586.5902772548,16,149601.6774260191,0
82363.52168301224,0.0,73,3,7,3,262302.38458026253,13,268202.9239537834,1
141325.06282514165,0.0,50,2,4,8,0.0,15,258466.63894246487,0
64487.247287373575,22656.2393259958,24,2,11,6,160069.2070026646,22,274626.93975283165,1
94784.28331457062,0.0,51,1,17,7,97876.07470907197,20,257185.32108703296,0
102371.08530444396,0.0,34,3,1,1,912653.961886618,1,481535.4320729399,1
98476.64332649836,0.0,41,4,18,5,224996.31171796971,4,97913.6082339167,0
60503.13872386844,11542.176211076732,35,4,16,0,1168335.538841649,3,78804.98641205896,1
118570.20206297436,0.0,48,0,9,5,378060.589229355,25,272215.126166194,0
30481.595510968444,80916.8243603633,35,4,11,3,339680.54123319127,3,322459.6749252373,1
57350.81486647435,56926.88368350076,50,3,9,7,95392.41084417264,19,178563.57691891622,0
131106.7162962937,0.0,22,1,12,6,192722.68160670248,23,273555.07157779235,1
142625.35507892398,0.0,43,4,8,0,828697.0968439807,11,407040.6407755584,0
133860.2773674706,0.0,77,2,14,1,396811.8382035325,22,343160.9407976864,1
103875.10725293812,0.0,57,2,7,8,0.0,12,383875.937154357,0
116273.00013160794,0.0,78,3,2,8,0.0,15,325083.0962650154,1
22630.794398788286,80946.3377654909,48,3,7,0,1033641.2582141716,7,143935.05339102985,0
141499.29606753308,0.0,21,3,18,4,554012.9820741018,2,456175.1452855085,1
54960.43960037132,13565.939881417951,41,4,6,0,679510.590179004,18,238468.38515443093,0
112531.99395894112,0.0,31,0,7,4,246848.39211142383,5,191355.77075867256,1
83742.1881396977,0.0,54,1,6,1,813294.6257005148,30,391593.3806158477,0
84570.39441815208,0.0,60,4,19,6,107554.0803088507,4,202826.72169993093,1
55660.94921630787,12960.417441912894,52,4,15,4,439604.1986573213,16,363539.7614067969,0
145298.74604889425,0.0,69,4,8,6,155595.62258288165,9,378394.1064943076,1
54167.24382266006,27985.14693769651,54,4,13,7,80928.51157996351,4,481860.39052092977,0
77026.74599023192,0.0,28,1,18,8,0.0,12,58907.162376150125,1
108768.82316642044,0.0,44,0,18,8,0.0,2,496224.4794093753,0
54639.87582380282,21356.76343790248,28,3,10,6,206398.45846133248,23,111977.43964791474,1
110424.09402846148,0.0,54,0,14,4,451776.0305383808,21,444292.29150763433,0
40787.38745132498,16459.93103195383,23,0,2,0,1150713.154434265,4,258861.0104803293,1
70555.47059790672,76213.78766381477,42,2,17,4,214292.24588329485,6,353173.17300705914,0
68339.61274064804,47583.20473078956,32,1,18,2,824426.7011135507,24,385530.6347160438,1
96763.58136493474,0.0,52,0,14,4,407286.6534113306,8,146633.36301427244,0
100911.2468245066,0.0,67,2,4,3,558783.9104901314,4,423376.5868019581,1
