salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block
38305.959403026354,10000.0,27,3,3,0,0,22,425149.0003941382,0,6
27288.811668363414,51723.486877549,40,3,14,3,600000,21,372883.1756772108,0,6
38416.335890431226,34626.343515446504,20,4,11,7,200000,1,401183.3366343321,0,6
120256.92750697996,0.0,42,4,3,5,400000,17,116506.79114094171,0,6
81097.36828080816,30625.13975201533,37,0,16,6,300000,18,78400.15651270091,0,6
90973.64688296526,0.0,38,4,13,7,200000,30,402275.9554862031,0,6
150000.0,0.0,66,0,14,7,200000,13,415573.04878133227,0,6
67527.05525661868,61006.92685080514,56,0,9,6,300000,7,120389.5427070182,0,6
62375.87551563667,73476.70664216515,33,4,13,7,200000,22,44076.054699240136,0,6
62956.64724934484,19428.017549765325,20,2,10,8,100000,26,247225.12597776824,0,6
36556.09036982458,49660.32180541982,48,4,17,2,700000,6,31025.847493319583,0,6
79009.40546964615,57012.71615331759,24,4,11,3,600000,6,151718.80472912895,0,6
50987.40517328609,26050.181121398873,64,0,13,1,800000,17,326164.6535994091,0,6
109105.88013704683,0.0,70,1,16,5,400000,30,89065.9596930911,0,6
75495.86675988096,0.0,76,0,11,1,800000,16,357509.0070566137,0,6
133812.9383521791,0.0,72,1,6,7,200000,7,262380.6405702663,0,6
34825.97584254484,17499.172599959842,27,2,14,7,200000,20,114235.04161229369,0,6
108835.97997888691,0.0,75,1,15,5,400000,23,390712.945367815,0,6
148662.02777820828,0.0,40,4,9,6,300000,9,363940.39771911537,0,6
32957.049340079306,37264.49922178542,28,4,20,3,0,14,154017.13178155103,0,6
102871.75247220762,0.0,46,4,2,7,200000,17,152242.37603824117,0,6
57486.6918150355,57103.50528928865,80,0,2,5,400000,7,267679.4773953688,0,6
113088.69822119465,0.0,37,3,12,7,200000,8,0.0,0,6
41025.37487380936,51822.19825533576,54,4,20,4,500000,30,437397.1181269439,0,6
87609.53493780861,0.0,28,3,12,3,600000,27,0.0,0,6
96225.44705350514,0.0,52,4,16,7,200000,18,387514.2485854692,0,6
54829.82009014605,38681.65162955469,60,0,12,3,600000,20,155417.6827601014,0,6
20000.0,48522.63873488616,63,0,11,4,500000,10,500000.0,0,6
105743.70536845282,0.0,73,1,13,5,0,4,307080.97458327294,0,6
20000.0,75000.0,20,3,12,4,500000,3,240095.7370160885,0,6
135132.00433098627,0.0,65,0,20,1,0,1,313865.21035909303,0,6
46086.99853530228,71691.00527996424,78,1,10,0,900000,14,37455.00013195935,0,6
128983.98127878527,0.0,28,2,20,2,700000,16,308076.69986616325,0,6
150000.0,0.0,50,4,3,8,100000,30,283350.80105104897,0,6
130501.86384540684,0.0,28,3,7,0,0,10,271107.4192458173,0,6
33545.09821181369,55529.08636220117,68,0,1,7,200000,18,500000.0,0,6
70620.0081323015,0.0,29,2,14,7,200000,22,267938.7011633299,0,6
150000.0,0.0,62,0,3,0,900000,29,260732.21482226974,0,6
110413.04716965632,0.0,55,0,17,7,200000,5,413442.1880951383,0,6
126552.67984247542,0.0,59,0,19,0,900000,1,500000.0,0,6
54188.19286482164,27805.915315861967,36,4,3,7,200000,2,416653.1936044496,0,6
150000.0,0.0,41,4,16,6,300000,2,113375.60106511351,0,6
101884.72613201126,0.0,33,4,5,0,0,27,455619.86492355267,0,6
131749.26442296934,0.0,39,2,17,3,600000,21,197038.54946816794,0,6
114582.06838596755,0.0,50,4,3,6,300000,5,238615.09738994986,0,6
71370.4287141896,11741.042458637008,37,3,9,7,200000,12,116779.8520208203,0,6
145265.9674443558,0.0,80,0,1,2,700000,18,377452.4406308435,0,6
64753.04097337636,0.0,63,0,10,0,0,22,147848.51314955423,0,6
87091.58919120423,0.0,49,0,13,6,300000,12,332819.8671536259,0,6
91174.48352211915,0.0,35,4,7,4,500000,26,66956.24651849818,0,6
57096.54351679167,75000.0,79,0,10,2,700000,29,88274.2199654652,0,6
78221.5928068383,12094.33133668824,60,0,11,5,400000,24,207675.7834517661,0,6
149235.0648301612,0.0,43,4,10,2,700000,16,289591.34828065155,0,6
85064.19052943966,0.0,31,2,17,1,0,9,10377.534934517857,0,6
135015.18372133526,0.0,38,4,14,6,300000,23,500000.0,0,6
82369.02460326646,0.0,59,4,6,2,0,22,231483.25897995953,0,6
94117.03356462665,0.0,63,0,15,1,800000,14,79853.95451196196,0,6
103219.00370993806,0.0,30,4,20,2,700000,10,253989.236226614,0,6
131827.56760165375,0.0,49,4,1,1,0,28,203602.4827242681,0,6
34440.387051409445,40283.743957259605,22,4,1,8,100000,24,480585.0028680818,0,6
68999.55846457591,75000.0,67,1,11,8,100000,15,104466.55037731258,0,6
28313.529995622637,33263.17858627915,28,3,2,0,0,14,388918.2522900395,0,6
44496.933149191886,72175.57360889112,76,0,20,5,400000,10,71897.08788680006,0,6
131347.27581939343,0.0,48,0,2,7,200000,23,500000.0,0,6
57742.27793119656,20437.61736090472,51,0,14,8,100000,20,227165.2368685545,0,6
79678.53735015451,0.0,22,2,13,6,300000,26,307930.0745987644,0,6
85166.529967783,19325.664305005546,63,1,18,5,0,12,457329.9771909842,0,6
69128.29921225672,67170.96053879928,75,0,20,6,300000,17,38186.85959603296,0,6
120511.88015902358,0.0,64,0,6,5,400000,2,263560.994819011,0,6
30025.01163887992,23144.355965793668,73,1,18,3,0,26,297344.8203714418,0,6
116952.61949487774,0.0,32,4,15,7,200000,13,465218.4408917263,0,6
88816.02969423257,0.0,73,2,19,6,300000,19,234994.2536628797,1,6
96228.85462390802,0.0,54,3,9,8,100000,21,120832.19511367416,1,6
118380.55406186957,0.0,80,3,11,0,900000,4,236126.90341189638,1,6
75589.46423216068,0.0,22,0,6,2,0,10,246094.56544245145,1,6
139034.68768384072,0.0,69,2,16,8,100000,9,242049.12906292826,1,6
83581.3624586477,0.0,53,2,15,7,200000,22,18067.242724800082,1,6
20000.0,46751.23561562696,77,3,20,7,200000,2,327918.08329515083,1,6
20000.0,65886.71948237752,43,2,4,4,500000,4,179747.78654895286,1,6
54543.333427256206,75000.0,20,1,17,2,0,3,4276.370740223087,1,6
136241.2007150248,0.0,78,3,17,8,100000,24,366457.6311582331,1,6
120410.8618081437,0.0,53,3,17,1,0,10,140419.3006980198,1,6
85012.66148199936,0.0,63,3,19,2,700000,28,334335.4319875536,1,6
79240.62369844381,0.0,72,3,11,5,400000,28,413979.38299846806,1,6
103903.17775773488,0.0,38,1,20,3,0,19,500000.0,1,6
105900.72056660888,0.0,69,2,19,0,0,17,117532.219183259,1,6
51267.20452950944,39321.42978060656,42,0,3,8,100000,28,318827.23081519903,1,6
120590.75353075021,0.0,53,2,19,3,0,30,142777.8428760466,1,6
66503.28803435901,24160.666718252112,71,3,3,0,900000,18,500000.0,1,6
101209.05913200321,0.0,63,1,6,3,600000,13,90798.29839570183,1,6
83105.81308984724,23327.783818813696,31,0,6,0,0,15,135151.8899203402,1,6
141184.71970278633,0.0,27,1,20,0,900000,18,132817.20103185467,1,6
104478.75313231078,0.0,44,3,18,2,700000,13,419762.38938376703,1,6
67130.74256032502,61513.18056920245,39,1,2,4,500000,24,58887.293607845655,1,6
141719.50816543328,0.0,48,1,15,4,500000,4,414095.8346228063,1,6
88461.52916340095,0.0,62,4,17,6,300000,25,33504.47169749222,1,6
36539.5200331704,54430.1628334518,57,4,19,2,700000,12,0.0,1,6
145921.62860010803,0.0,20,0,11,4,500000,2,449510.18363437935,1,6
142427.45543002107,0.0,80,4,12,2,0,16,131207.98187125547,1,6
108670.72247388217,0.0,20,0,6,5,400000,4,359095.76505552285,1,6
126633.3059173901,0.0,59,2,6,8,100000,19,45706.824644604436,1,6
63642.76996276225,36594.370390508346,26,1,3,1,800000,14,289912.65455985576,1,6
91097.47584868736,0.0,48,2,8,4,500000,30,394588.02156283776,1,6
31349.83382211625,49729.90959606266,30,0,1,5,400000,10,0.0,1,6
84770.15225633376,14941.131040845787,55,3,7,4,0,13,270961.60216178873,1,6
56352.92288600524,10000.0,36,1,11,8,100000,6,0.0,1,6
104462.28425948089,0.0,66,3,18,0,900000,13,175026.38966807106,1,6
86266.60125005928,0.0,54,3,8,7,200000,21,274089.8081012065,1,6
58777.473256403275,18406.583780920737,76,4,5,3,0,15,0.0,1,6
144489.27923924298,0.0,40,2,15,3,600000,5,1317.6155635155264,1,6
40553.63685567616,70835.94613208358,37,1,7,7,200000,7,140858.834415929,1,6
89420.55416783431,0.0,20,1,10,1,0,11,297948.02959970944,1,6
70758.08549986883,0.0,56,1,17,4,500000,19,500000.0,1,6
102208.06013450543,0.0,72,3,6,3,600000,30,166257.3072322501,1,6
45879.167172012894,64834.47663176771,63,3,11,1,0,2,132422.4620789605,1,6
66289.87021242546,39073.1622801379,24,0,19,0,900000,26,315515.5099529948,1,6
126974.95812919852,0.0,63,3,13,3,600000,14,0.0,1,6
82624.97147226741,0.0,74,4,4,4,500000,25,0.0,1,6
28330.1054560285,27569.776579420286,37,3,8,6,300000,26,365470.7838729792,1,6
130293.77709198528,0.0,53,3,17,6,300000,6,485496.61320445617,1,6
95144.94237250164,0.0,79,4,8,4,500000,1,288289.8981151014,1,6
82810.50396501904,0.0,32,1,15,1,0,5,344764.0598053089,1,6
59301.34374336199,11198.884541961923,80,4,17,5,400000,26,242516.17870895652,1,6
104274.59025493244,0.0,51,1,16,3,0,8,150368.1026400344,1,6
119626.27519207518,0.0,72,4,7,1,0,16,117951.29157275098,1,6
38223.55391373489,73261.96268016979,63,3,17,7,200000,4,145754.98928097356,1,6
78407.71828263736,0.0,47,3,5,0,900000,11,448281.7145528604,1,6
59327.2770154317,22066.703231139858,56,3,12,2,0,8,27701.169083560795,1,6
122955.45639261724,0.0,41,0,3,5,400000,21,380359.05026082636,1,6
117976.85701164663,0.0,44,1,8,6,300000,30,203612.10542904394,1,6
107508.68979967215,0.0,54,2,2,4,500000,20,41855.181819938174,1,6
41375.113384929056,37758.374259817174,53,3,19,4,500000,13,404174.72673519456,1,6
143046.55466136985,0.0,75,3,1,2,700000,3,454356.38136212906,1,6
27485.037197718186,70885.55671683644,45,0,12,5,400000,22,413035.5190743238,1,6
33987.334275255445,60005.53250167837,39,1,17,3,600000,16,419990.5333201787,1,6
105272.25651487577,0.0,56,2,8,5,400000,19,461787.55615978566,1,6
99400.46756735917,0.0,31,0,14,1,800000,22,294769.53519693005,1,6
48853.31729694462,33171.72682912315,42,0,8,4,500000,15,64602.24045006154,1,6
79119.06006583964,0.0,62,1,4,7,200000,9,287760.78092204203,1,6
68768.01847548358,16981.649221463336,52,2,11,4,500000,16,171977.48542836378,1,6
134373.22686679408,0.0,80,4,7,1,800000,1,451225.3099436196,1,6
47261.63468716954,48356.67140598554,61,4,9,7,200000,20,336479.76852204243,1,6
60572.23302971089,33314.784256389474,20,0,5,5,400000,8,161491.7712299878,1,6
150000.0,0.0,47,2,13,2,700000,6,138479.70816267657,1,6
83356.27044480167,0.0,80,3,18,4,500000,23,212319.94753970142,1,6
72517.16794700258,0.0,79,2,4,1,800000,12,201257.0555638941,1,6
147680.61771562815,0.0,46,1,15,0,0,13,181193.41034894393,1,6
96038.55666440995,0.0,39,1,11,7,200000,9,350555.5843906355,1,6
104833.02994198183,0.0,50,2,13,5,400000,20,500000.0,1,6
71656.61808114663,11721.857035572873,47,1,17,8,100000,5,1198.6731655858039,1,6
74133.13455799475,44276.404950187105,59,1,8,4,500000,21,344603.7081077137,1,6
83253.58685551309,26507.150912413228,33,1,8,0,900000,14,61494.59515465237,1,6
58249.878378822774,28842.955377154358,57,4,5,4,0,2,312639.3290480533,1,6
30970.222602632137,60326.409978456664,62,2,12,1,0,14,377648.6948284886,1,6
136453.71326176287,0.0,49,2,8,5,0,3,189437.85780099695,1,6
61014.528699450806,75000.0,36,0,7,7,200000,25,473797.27389981854,1,6
78957.86041869328,0.0,60,4,15,0,0,5,231825.62317226463,1,6
68007.11973276437,75000.0,38,0,18,7,200000,12,165426.90273159056,1,6
78183.5323256839,0.0,72,3,20,4,0,10,191717.49864455604,1,6
130818.75249813538,0.0,46,3,7,0,0,11,301613.49619496404,1,6
111267.33499741522,0.0,31,0,9,1,0,21,451847.4860959116,1,6
150000.0,0.0,48,1,12,2,700000,10,364364.20744877163,1,6
22749.080030479705,10000.0,78,3,8,5,0,1,157782.91041261316,1,6
61962.825761413726,75000.0,20,1,6,8,100000,1,154815.64403407153,1,6
113360.79828877127,0.0,51,2,20,7,200000,19,407350.6911965073,1,6
34032.61283707565,15523.201106734954,80,4,5,4,500000,16,325283.0491638164,1,6
47300.42350760906,63534.32485084378,45,3,13,4,500000,24,215801.65178600943,1,6
146964.64477148736,0.0,47,2,15,1,800000,16,216833.37592029865,1,6
93548.03759749931,0.0,34,1,3,8,100000,9,228884.0948256984,1,6
20000.0,19416.59010694277,37,3,19,2,0,8,418025.30082782876,1,6
137099.90620293963,0.0,63,4,16,7,200000,16,248617.11783553884,1,6
62590.0051104196,58766.21120338593,58,3,4,4,500000,13,241439.82693749358,1,6
62391.06818250323,41006.64068342677,44,1,20,0,0,23,89431.41563217081,1,6
104459.1507687098,0.0,28,1,17,5,400000,15,223696.11589197887,1,6
74584.44207549348,75000.0,63,2,11,7,200000,17,444811.95390560076,1,6
31030.95260482795,75000.0,20,1,7,1,0,18,286118.87029071804,1,6
36919.29710903574,32467.745020359966,61,2,19,4,0,19,250117.96597487808,1,6
123879.22856969948,0.0,58,3,8,0,900000,21,232690.20489276093,1,6
35518.806856448,49703.75857880001,36,3,6,2,0,27,289362.94633072364,1,6
20000.0,11514.220403835174,80,4,17,2,0,26,478641.69189962064,1,6
61153.811339732834,75000.0,63,3,7,2,700000,1,185096.54022560176,1,6
79084.91142157232,63222.082827254286,74,4,3,8,100000,16,103822.27633242508,1,6
149148.76731916255,0.0,57,3,10,4,0,13,87943.61596291546,1,6
147878.0243659015,0.0,70,2,13,1,800000,1,431221.18413508305,1,6
78618.62078620847,0.0,53,2,15,0,0,18,0.0,1,6
80059.87593193859,0.0,23,0,4,1,800000,7,343873.6675756595,1,6
44046.36211843061,41630.775944605804,55,2,16,8,100000,9,75890.35881573037,1,6
47716.51681428817,17840.148780125197,53,2,11,2,0,27,349000.0148396765,1,6
123804.0979423651,0.0,37,1,2,8,100000,21,374486.7811782461,1,6
54566.82665502325,67805.69764303377,42,1,16,5,400000,22,0.0,1,6
49250.93829684308,45332.9948162019,28,1,16,4,500000,16,0.0,1,6
39674.12220531678,55731.819626054035,42,3,3,0,900000,8,353329.315797303,1,6
48870.44759239516,42087.871821446504,20,0,7,3,600000,22,194396.5690823837,1,6
75562.0161978183,0.0,52,3,3,6,300000,9,0.0,1,6
20000.0,60378.32778164742,55,4,3,6,300000,24,283173.85840798984,1,6
51631.08434895906,43861.848373046036,55,2,13,0,900000,20,0.0,1,6
103312.57700680691,0.0,73,2,12,8,100000,12,198832.9027547229,1,6
150000.0,0.0,49,1,8,2,700000,12,314163.32389469485,1,6
22381.388211028105,51264.24212562482,49,1,2,1,800000,24,178056.6474245287,1,6
84359.02404887696,0.0,67,2,13,6,300000,10,450370.3154326716,1,6
118760.15658104554,0.0,70,4,12,0,900000,17,157242.7262689462,1,6
46039.66705584574,75000.0,23,1,11,2,0,26,474140.7246599668,1,6
32542.02411667762,27410.248466094272,80,3,10,7,200000,25,101848.5626096092,1,6
36860.52217482515,51269.52555173151,62,2,19,0,900000,23,264466.5164894628,1,6
139973.9115407383,0.0,60,1,19,0,900000,11,322543.6973808835,1,6
78064.77667788387,0.0,58,1,4,8,100000,10,0.0,1,6
92385.23943342769,0.0,26,1,3,1,800000,6,352113.0610412126,1,6
48416.542223827884,12273.757837121662,57,4,2,8,100000,23,457731.2488866689,1,6
57625.89596578608,0.0,46,3,15,6,300000,21,139764.7697396887,1,6
78603.02344343787,0.0,64,3,19,2,0,26,165762.16544291677,1,6
59578.66354204627,75000.0,33,0,14,5,0,17,266621.02932156785,1,6
105393.37652548419,0.0,52,3,20,8,100000,18,48009.31293028094,1,6
52497.685785983835,36282.308824481515,77,4,15,2,700000,22,363967.03285044635,1,6
118065.16300169603,0.0,28,1,1,4,500000,30,239146.74627937976,1,6
103043.2281415999,0.0,26,0,10,0,900000,23,192449.93506440884,1,6
87836.0246748086,69798.42142022352,73,2,7,0,900000,30,181147.51829018255,1,6
78353.91165773933,67610.63607681252,75,2,18,5,400000,3,255910.16539557127,1,6
86638.03204195194,0.0,54,2,14,0,0,10,54805.175476311466,1,6
121717.6508483804,0.0,80,2,4,0,900000,23,210575.01496778207,1,6
51831.08245108684,43709.58662750576,21,0,7,3,600000,18,79616.4370412912,1,6
52917.89985061088,46920.14524778764,52,2,3,7,200000,9,76607.61022955582,1,6
43852.73175705437,75000.0,28,0,14,3,0,5,183652.6945089412,1,6
31111.536609903444,75000.0,75,2,15,3,0,11,0.0,1,6
150000.0,0.0,73,2,3,3,600000,18,178347.3215340797,1,6
150000.0,0.0,73,4,2,7,200000,17,231692.815157271,1,6
68734.39989500398,0.0,38,1,2,0,0,28,192178.397924844,1,6
56716.21104483722,57912.35560061758,36,0,4,8,100000,30,361441.93014089053,1,6
86313.91111954006,0.0,62,3,2,2,700000,30,109239.63374649762,1,6
57637.92686717017,56481.03836304045,57,2,18,6,300000,6,102513.88849149132,1,6
68378.8881227701,75000.0,32,1,6,6,300000,21,432570.8673881141,1,6
43791.84115589779,26696.27883681345,38,3,1,2,700000,28,145999.8362577786,1,6
58953.94624116813,44610.085055918455,38,3,11,7,200000,5,34857.73788115986,1,6
78718.39832850972,75000.0,55,2,7,0,0,23,0.0,1,6
58275.64793664402,17300.905094974907,50,3,8,4,0,1,424599.0684805012,1,6
20000.0,30940.339318141392,20,1,20,6,300000,2,236873.0516379173,1,6
103681.01003960709,0.0,45,0,10,8,100000,24,11627.242900530537,1,6
20000.0,54642.46538159944,75,1,2,8,100000,15,417135.0870055738,0,7
102600.91127383886,0.0,68,0,8,2,0,19,254279.95348684373,0,7
57031.00225564196,0.0,32,4,1,5,0,11,378699.1390003128,0,7
20000.0,61728.81564213376,72,0,13,8,100000,12,320940.73362449155,0,7
55398.174167192905,10000.0,52,0,11,6,300000,15,405895.2878346103,0,7
86823.8560162239,0.0,61,1,4,1,0,7,358252.55002269836,0,7
117839.88921791251,0.0,39,3,17,1,0,28,427968.58267393016,0,7
75884.81245223554,50544.038820857255,40,2,6,8,100000,30,425404.0527025458,0,7
61460.25971412484,10209.156695316935,41,4,8,6,300000,19,394797.3170355958,0,7
103472.26707073492,0.0,64,0,9,7,200000,27,374761.6564752035,0,7
94611.55736674313,0.0,69,1,13,5,400000,27,52038.61155721417,0,7
150000.0,0.0,37,2,13,5,400000,28,390112.50507496414,0,7
46501.52720713576,57951.99334108293,48,4,4,8,100000,5,100173.3365660064,0,7
66336.8053135036,71862.46705245243,20,2,2,2,700000,18,320512.9857452388,0,7
44851.28080008511,49813.86542716967,43,4,16,0,900000,12,392017.9481333109,0,7
66429.00962458018,0.0,39,3,15,2,700000,14,0.0,0,7
111952.32679171664,0.0,27,4,7,3,0,30,461120.16806271713,0,7
101215.965197697,0.0,37,2,4,7,200000,1,364118.1432964651,0,7
134454.47064403867,0.0,65,1,2,6,300000,16,361874.1030382831,0,7
20000.0,10000.0,58,4,7,0,900000,4,205102.2264188634,0,7
95184.28575696897,0.0,22,3,11,1,0,15,159376.53087536703,0,7
103375.26325348698,0.0,80,0,9,1,800000,25,333958.9440792263,0,7
41342.550659031425,61783.734690186444,28,3,10,4,0,17,358998.8000477485,0,7
135891.79638817656,0.0,66,1,11,2,700000,9,210020.55075181706,0,7
20000.0,11335.995885482487,22,4,10,8,100000,22,252081.7072775449,0,7
20000.0,40439.75411856474,34,3,5,7,200000,2,145870.66979452418,0,7
32213.925853386318,75000.0,24,3,8,4,500000,20,500000.0,0,7
122453.416524451,0.0,63,4,19,7,200000,25,113155.87459934854,0,7
34634.81043928691,67993.16649520137,25,3,4,6,300000,21,500000.0,0,7
70087.7153392838,0.0,71,1,11,3,0,30,500000.0,0,7
100983.08445864453,0.0,72,1,7,4,500000,4,500000.0,0,7
71591.81321291011,34519.46385481247,59,1,4,8,100000,6,196179.47859553393,0,7
95983.66958449026,0.0,45,3,14,2,0,11,283344.60874269856,0,7
81393.18921093321,0.0,55,0,9,2,0,14,0.0,0,7
21004.149208501523,59721.634611079455,80,1,15,3,0,3,407397.7017433394,0,7
76417.49615009013,0.0,38,2,5,3,600000,4,272169.83689667954,0,7
50007.49782610941,27921.30979071282,30,4,11,1,0,13,183499.0521423416,0,7
130395.83923133739,0.0,40,3,3,8,100000,23,351390.7548896985,0,7
150000.0,0.0,20,4,15,5,400000,27,336907.34304801584,0,7
40970.71918112171,18480.858227884142,55,4,12,8,100000,25,442123.72138829855,0,7
101195.09793639956,0.0,57,0,1,2,0,25,455962.000093264,0,7
57762.61725240483,65996.14579579474,20,2,17,3,600000,12,236066.05963172563,0,7
149724.57888987323,0.0,66,1,4,5,0,22,279496.9735148907,0,7
114743.07448714915,0.0,49,4,20,4,500000,6,346965.31687471864,0,7
107871.04763237874,0.0,75,1,11,6,300000,1,130263.96311778334,0,7
38838.74342608113,56451.78638606559,20,2,10,7,200000,6,340945.95561837725,0,7
34517.654363745554,45355.39507293207,25,2,8,4,0,1,136399.78647369583,0,7
62694.002795412045,75000.0,63,0,9,6,300000,30,441086.21936736954,0,7
121436.63667183966,0.0,56,4,16,7,200000,4,130331.1249289967,0,7
126257.25565356345,0.0,42,2,19,2,700000,2,489225.80013845046,0,7
87465.0265281682,0.0,35,0,3,8,100000,8,455479.7533405741,0,7
112049.77866193803,0.0,55,0,9,0,900000,8,116205.2690676584,0,7
36126.23791483021,18690.09618453354,45,0,9,0,900000,20,446560.8605684186,0,7
112547.29660982074,0.0,65,1,6,6,300000,1,415280.9681818134,0,7
81081.70942773383,56027.23026867265,61,0,11,1,800000,16,348081.5519939921,0,7
135744.6391847372,0.0,25,2,9,2,700000,18,210364.7194355281,0,7
42227.801385133105,75000.0,30,2,15,3,600000,14,369949.2071630416,0,7
130171.20179774605,0.0,66,0,11,5,400000,22,220566.377481666,0,7
102739.08167793007,0.0,60,0,1,8,100000,6,260219.81286455228,0,7
123880.64727881586,0.0,46,0,2,5,400000,16,421060.3626741754,0,7
112351.44737932889,0.0,35,2,6,4,500000,30,178561.866383322,0,7
25534.01004225832,38404.36757807885,77,0,16,8,100000,18,250492.8439135039,0,7
45916.63594951357,65932.31452258216,32,2,6,6,300000,13,370764.02900204016,0,7
55136.79495783424,44429.18563075828,30,2,4,6,300000,15,340818.15084455576,0,7
20000.0,23683.45173939269,66,4,4,4,500000,18,342704.71961022046,0,7
143254.18096001577,0.0,79,0,17,6,300000,26,323174.7069116642,0,7
70351.19699816746,41509.60403344284,31,4,19,5,400000,13,228726.94697974704,0,7
100343.21427390842,0.0,80,1,7,5,0,30,322936.04421100597,0,7
150000.0,0.0,20,2,18,4,0,22,500000.0,0,7
72165.42382549559,0.0,48,4,15,7,200000,22,464660.96998812247,0,7
114928.32839692337,0.0,80,0,6,6,300000,27,189043.56268822023,0,7
62771.859169130825,0.0,62,1,19,2,700000,18,48829.24394632279,0,7
136084.58294744167,0.0,56,0,5,8,100000,11,81960.28171939592,0,7
34093.93372426838,75000.0,41,2,3,2,700000,1,16263.114816482064,0,7
52289.24859954468,16924.525280688744,22,3,13,8,100000,8,413207.13816944027,0,7
85120.67918980066,0.0,37,2,20,6,300000,3,212202.99108718577,0,7
87596.46247780306,0.0,24,4,15,3,0,28,452033.6784405615,0,7
143590.78751148083,0.0,37,4,5,3,600000,20,112717.62793609753,0,7
135638.02196057444,0.0,48,4,17,4,500000,16,84227.88020465004,0,7
119932.9462498913,0.0,68,1,12,1,800000,3,31369.555289224696,0,7
107214.08812576889,0.0,78,0,14,4,500000,2,364111.22178909683,0,7
121208.00885869158,0.0,22,2,5,4,500000,11,400777.6350171148,0,7
33694.18937540789,44637.841826768876,25,2,7,6,300000,10,36101.905550153235,0,7
135216.00960841597,0.0,43,0,9,1,800000,3,260102.02736409643,0,7
97460.26687155369,0.0,80,1,20,5,400000,13,79014.23248101336,0,7
55144.777962180255,32737.91803756262,39,4,15,8,100000,14,30983.957334136925,0,7
41537.88694789962,72666.66465913193,52,4,15,4,500000,22,141678.91897867835,0,7
72720.63412767403,0.0,76,0,6,4,500000,4,500000.0,0,7
94046.40006199696,0.0,46,0,6,7,200000,30,282302.92083414074,0,7
20000.0,25821.355595424793,46,2,1,2,700000,25,425463.7065324051,0,7
121558.16566828788,0.0,30,1,4,7,200000,2,368173.52351990395,1,7
106851.1258603527,0.0,32,3,6,3,600000,28,438847.7933089571,1,7
124361.10081672673,0.0,60,3,19,8,100000,30,200887.20819362512,1,7
94254.68436839573,0.0,20,1,5,3,0,5,54520.179188818525,1,7
106063.55785228834,0.0,48,2,15,6,300000,25,159877.6521739603,1,7
25243.036947585188,68804.0171230548,20,0,15,2,700000,11,400143.41554629675,1,7
96620.06935861906,0.0,60,2,6,3,600000,12,264304.12390656973,1,7
47154.15316321855,60288.40047170387,58,3,14,8,100000,8,297528.8476972269,1,7
118004.22785577443,0.0,26,1,10,4,500000,5,289790.0170500884,1,7
31783.40832859873,44912.12480591469,78,2,4,3,600000,30,383502.486107107,1,7
127288.91524852806,0.0,62,2,5,7,200000,23,460136.9197126773,1,7
149234.28089045844,0.0,47,3,14,6,300000,24,156665.39372331658,1,7
89166.31177823711,0.0,51,2,18,1,800000,30,31816.266619133483,1,7
150000.0,0.0,56,3,7,3,600000,8,476366.96521077055,1,7
118162.5022444244,0.0,79,3,6,1,800000,16,264846.9499863491,1,7
81394.98831578036,0.0,66,2,8,1,800000,1,367714.0955863456,1,7
81592.04901494848,0.0,58,3,5,3,0,9,0.0,1,7
76781.48633216994,0.0,62,4,8,5,400000,19,111865.87695513207,1,7
20000.0,75000.0,20,1,8,7,200000,11,400021.63971918623,1,7
28180.77233095196,46286.36482231815,54,2,19,4,500000,12,239670.5321426339,1,7
62187.02662527402,16358.910141121118,80,2,1,4,0,6,304607.87410923134,1,7
69629.49110400796,54861.335469520476,48,3,12,0,900000,17,361586.8487775709,1,7
42656.41346805125,70722.30501514084,29,0,20,4,500000,5,205905.2899062018,1,7
78815.87705781797,0.0,62,4,9,3,0,17,101478.78352112381,1,7
20000.0,75000.0,45,2,17,4,500000,17,391936.69045838696,1,7
49099.50593766856,61866.94624049421,80,4,20,7,200000,17,278825.20425442205,1,7
20000.0,63213.431399180205,65,4,15,7,200000,17,385099.9618854888,1,7
83075.82917426313,0.0,71,4,12,3,0,12,199775.73130900905,1,7
141563.17884190724,0.0,80,4,12,3,600000,30,410228.463930782,1,7
36901.97898628312,75000.0,52,2,12,3,600000,20,96854.88454258157,1,7
20000.0,35836.47080664316,69,2,12,8,100000,25,194316.9025192849,1,7
92104.9957427939,0.0,78,3,6,7,200000,16,200103.34296177936,1,7
115775.2672190665,0.0,26,1,11,1,0,24,440695.68330805184,1,7
113618.93172960826,0.0,33,1,19,0,0,4,186951.155656018,1,7
115145.34418592295,0.0,58,1,10,4,500000,7,424553.15703883464,1,7
37305.24242504964,55942.4857718048,35,3,7,8,100000,26,440445.28835038096,1,7
97178.64514952534,0.0,69,4,16,5,400000,18,400865.69859008904,1,7
135982.72722252915,0.0,57,4,15,0,900000,21,269107.9566783135,1,7
24837.629716223895,75000.0,77,2,5,6,300000,26,500000.0,1,7
57963.6950696354,35823.28780734826,60,2,6,0,900000,4,65405.19020945983,1,7
20000.0,38367.28747119912,69,4,6,8,100000,17,452724.25846177706,1,7
148466.70091464388,0.0,25,0,20,3,0,1,44989.19122431955,1,7
73821.9074387262,0.0,73,4,6,7,200000,7,310126.31559231406,1,7
89157.17402062462,0.0,28,1,12,8,100000,6,500000.0,1,7
148470.38857669663,0.0,51,3,6,3,600000,7,374485.1670291673,1,7
